Name,Length
ENSMUST00000186738,683
ENSMUST00000177501,1636
ENSMUST00000177532,517
ENSMUST00000065373,1710
ENSMUST00000176451,374
ENSMUST00000267928,887
ENSMUST00000267929,663
ENSMUST00000267930,519
ENSMUST00000191260,666
ENSMUST000000268811,632
ENSMUST00000190366,429
ENSMUST00000185649,419
ENSMUST000000718420,1860
ENSMUST00000370069,1314
ENSMUST00000370070,1466
ENSMUST00000186604,176
ENSMUST00000194790,827
ENSMUST00000186024,614
ENSMUST00000038382,4809
ENSMUST00000284081,758
ENSMUST00000284084,284
ENSMUST00000284082,915
ENSMUST00000284080,1002
ENSMUST00000284083,580
ENSMUST00000283919,680
ENSMUST00000283920,537
ENSMUST00000283918,595
ENSMUST00000283917,399
ENSMUST00000283916,497
ENSMUST00000284323,1099
ENSMUST00000284324,637
ENSMUST00000188872,519
ENSMUST00000026879,3949
ENSMUST00000150457,2162
ENSMUST00000189736,1058
ENSMUST00000189465,3680
ENSMUST00000352850,678
ENSMUST00000187817,1013
ENSMUST00000352851,478
ENSMUST00000346909,609
ENSMUST00000346910,485
ENSMUST00000187478,379
ENSMUST00000341960,1059
ENSMUST00000341961,1139
ENSMUST00000342118,1053
ENSMUST00000342119,563
ENSMUST00000188959,472
ENSMUST00000186192,2870
ENSMUST00000186816,486
ENSMUST00000158909,111
ENSMUST00000088476,6923
ENSMUST00000186267,4218
ENSMUST00000324281,451
ENSMUST00000155588,1902
ENSMUST00000127328,5210
ENSMUST00000368734,1001
ENSMUST00000149914,2146
ENSMUST00000159958,3117
ENSMUST00000160305,812
ENSMUST00000095075,4472
ENSMUST00000189853,629
ENSMUST00000191057,1392
ENSMUST00000379300,894
ENSMUST00000379299,807
ENSMUST00000379301,667
ENSMUST00000379302,811
ENSMUST00000379303,1936
ENSMUST00000379306,2112
ENSMUST00000379304,1954
ENSMUST00000379307,2073
ENSMUST00000379305,2135
ENSMUST00000209405,2481
ENSMUST00000209898,1714
ENSMUST00000379308,842
ENSMUST00000379309,1571
ENSMUST00000379310,738
ENSMUST00000190885,1399
ENSMUST00000190763,586
ENSMUST00000185706,2557
ENSMUST00000185773,199
ENSMUST00000188360,142
ENSMUST00000130669,2614
ENSMUST000000268763,1252
ENSMUST00000115340,1179
ENSMUST00000115344,960
ENSMUST00000371984,421
ENSMUST00000371981,296
ENSMUST00000371982,515
ENSMUST00000371980,359
ENSMUST00000371983,536
ENSMUST00000126871,219
ENSMUST00000309585,364
ENSMUST00000097818,258
ENSMUST00000088463,467
ENSMUST00000097817,198
ENSMUST00000186435,985
ENSMUST00000311236,1034
ENSMUST00000311237,1050
ENSMUST00000311860,816
ENSMUST00000189030,909
ENSMUST00000327607,431
ENSMUST00000158175,72
ENSMUST00000185386,112
ENSMUST00000185704,279
ENSMUST00000291744,516
ENSMUST00000291743,604
ENSMUST00000159108,918
ENSMUST00000037294,1761
ENSMUST00000149505,745
ENSMUST00000162030,545
ENSMUST000000270591,5863
ENSMUST00000187754,3023
ENSMUST00000064976,1946
ENSMUST00000191068,610
ENSMUST00000186972,592
ENSMUST00000374233,568
ENSMUST00000189218,344
ENSMUST00000373927,256
ENSMUST00000373928,378
ENSMUST00000373925,408
ENSMUST00000373929,460
ENSMUST00000373932,264
ENSMUST00000373923,440
ENSMUST00000373924,455
ENSMUST00000373930,322
ENSMUST00000373931,613
ENSMUST00000373933,477
ENSMUST00000373926,519
ENSMUST00000190883,472
ENSMUST00000188428,2246
ENSMUST00020181853,65
ENSMUST00000363126,687
ENSMUST00000363127,318
ENSMUST00000363128,500
ENSMUST00000363129,405
ENSMUST00000363132,398
ENSMUST00000363133,394
ENSMUST00000363130,481
ENSMUST00000363131,495
ENSMUST00000193790,2499
ENSMUST00000368732,145
ENSMUST00000336390,646
ENSMUST00000336392,896
ENSMUST00000336391,763
ENSMUST00000336388,972
ENSMUST00000336389,241
ENSMUST000000884482,12935
ENSMUST00000132647,615
ENSMUST00000147480,1636
ENSMUST00000128051,921
ENSMUST00000194347,3479
ENSMUST00000337636,789
ENSMUST00000161509,1047
ENSMUST00000337637,882
ENSMUST00000337639,429
ENSMUST00000337638,814
ENSMUST00000337640,342
ENSMUST00000160969,553
ENSMUST00000093665,102
ENSMUST00000227082,521
ENSMUST00000185494,5276
ENSMUST00000083625,73
ENSMUST00000083546,119
ENSMUST00000318603,865
ENSMUST00000027061,1171
ENSMUST000000390460,1178
ENSMUST00000191111,590
ENSMUST00000189301,825
ENSMUST00000190692,604
ENSMUST000000532661,3031
ENSMUST00000185296,3431
ENSMUST00000188112,716
ENSMUST00000191061,607
ENSMUST00000190421,900
ENSMUST00000186367,1186
ENSMUST00000185290,833
ENSMUST00000158233,132
ENSMUST00000321501,2237
ENSMUST00000321504,1315
ENSMUST00000181654,1147
ENSMUST00000321503,1173
ENSMUST00000321502,2095
ENSMUST00000321505,525
ENSMUST00000189400,5330
ENSMUST000000688804,4704
ENSMUST00000167119,1472
ENSMUST00000187651,1463
ENSMUST00000104126,131
ENSMUST00000321293,556
ENSMUST00000185639,858
ENSMUST00000160782,357
ENSMUST00000038447,2146
ENSMUST00000037998,6492
ENSMUST00000187210,684
ENSMUST00000341807,511
ENSMUST00000186612,546
ENSMUST00000296201,632
ENSMUST00000296200,1164
ENSMUST00000296202,760
ENSMUST00000296203,853
ENSMUST00000296204,781
ENSMUST00000296205,772
ENSMUST00000296206,775
ENSMUST00000189119,571
ENSMUST00000296851,2049
ENSMUST00000296853,1609
ENSMUST00000296852,1403
ENSMUST00000295883,543
ENSMUST00000295881,517
ENSMUST00000295882,532
ENSMUST00000295886,745
ENSMUST00000295888,847
ENSMUST00000295887,820
ENSMUST00000185842,762
ENSMUST00000295889,766
ENSMUST00000295890,707
ENSMUST00000295884,656
ENSMUST00000295885,579
ENSMUST00000295891,673
ENSMUST00000295893,498
ENSMUST00000295892,423
ENSMUST00000295894,532
ENSMUST00000295896,378
ENSMUST00000295895,496
ENSMUST000000270652,1168
ENSMUST00000027064,1261
ENSMUST00000191648,2100
ENSMUST000000270675,1457
ENSMUST00000121676,894
ENSMUST00000124990,742
ENSMUST00000190711,2792
ENSMUST00000345120,784
ENSMUST00000178379,366
ENSMUST00000367176,1735
ENSMUST00000367215,1543
ENSMUST00000367150,1699
ENSMUST00000367219,551
ENSMUST00000367175,659
ENSMUST00000367174,761
ENSMUST00000367151,661
ENSMUST00000246693,1119
ENSMUST00000242183,947
ENSMUST00000244398,1126
ENSMUST00000242048,1311
ENSMUST00000246256,1210
ENSMUST00000245721,989
ENSMUST00000244213,1170
ENSMUST00000245399,1274
ENSMUST00000245916,1251
ENSMUST00000246688,1111
ENSMUST00000367232,790
ENSMUST00000246614,1098
ENSMUST000000820325,1532
ENSMUST00000246675,976
ENSMUST00000367186,997
ENSMUST00000367197,1423
ENSMUST00000245555,1551
ENSMUST00000367234,749
ENSMUST00000367233,768
ENSMUST00000367217,952
ENSMUST00000241044,1038
ENSMUST00000244754,1083
ENSMUST00000244238,964
ENSMUST00000241819,1193
ENSMUST00000367214,1102
ENSMUST00000243839,1384
ENSMUST00000246039,1093
ENSMUST00000241727,1086
ENSMUST00000367212,1138
ENSMUST00000367208,1188
ENSMUST00000367209,1002
ENSMUST00000243193,1197
ENSMUST00000245298,957
ENSMUST00000367183,1054
ENSMUST00000367185,1080
ENSMUST00000367187,1254
ENSMUST00000367188,1161
ENSMUST00000367189,998
ENSMUST00000367190,1182
ENSMUST00000367191,1186
ENSMUST00000367193,1117
ENSMUST00000367194,1260
ENSMUST00000367195,926
ENSMUST00000367196,1078
ENSMUST00000367198,1129
ENSMUST00000367199,1097
ENSMUST00000367200,1051
ENSMUST00000367201,828
ENSMUST00000367202,1209
ENSMUST00000367203,1264
ENSMUST00000367204,1011
ENSMUST00000367205,1247
ENSMUST00000367206,1500
ENSMUST00000367207,1135
ENSMUST00000241448,938
ENSMUST00000243358,1563
ENSMUST00000246105,1428
ENSMUST00000246249,1033
ENSMUST00000246748,1489
ENSMUST00000246788,1195
ENSMUST00000247575,1066
ENSMUST00000243335,911
ENSMUST00000245119,1079
ENSMUST00000246434,1341
ENSMUST00000246822,1355
ENSMUST00000241789,1365
ENSMUST00000244179,1073
ENSMUST00000245288,1014
ENSMUST00000246003,1275
ENSMUST00000246012,1271
ENSMUST00000246343,1220
ENSMUST00000246680,1268
ENSMUST00000246770,1204
ENSMUST00000247720,1294
ENSMUST00000244999,944
ENSMUST00000246878,1425
ENSMUST00000245753,1502
ENSMUST00000241363,1224
ENSMUST00000241441,1304
ENSMUST00000367180,1276
ENSMUST00000367182,940
ENSMUST00000246636,1284
ENSMUST00000243699,1028
ENSMUST00000245791,1214
ENSMUST00000367179,1207
ENSMUST00000243612,1453
ENSMUST00000245336,1081
ENSMUST00000246596,1614
ENSMUST00000367177,1686
ENSMUST00000367170,945
ENSMUST00000367169,1039
ENSMUST00000367168,1308
ENSMUST00000241047,1396
ENSMUST00000246206,1606
ENSMUST00000246446,1530
ENSMUST00000246937,1063
ENSMUST00000367160,1366
ENSMUST00000367161,1124
ENSMUST00000367162,1787
ENSMUST00000367163,1053
ENSMUST00000367164,1236
ENSMUST00000367165,1061
ENSMUST00000367157,1371
ENSMUST00000367158,1125
ENSMUST00000367155,1127
ENSMUST00000367153,1268
ENSMUST00000367154,1069
ENSMUST00000367152,1316
ENSMUST00000367149,1261
ENSMUST00000367166,1039
ENSMUST00000367181,1201
ENSMUST00000367231,1008
ENSMUST00000367218,1009
ENSMUST00000367213,1179
ENSMUST00000367210,1183
ENSMUST00000367178,1255
ENSMUST00000367171,1158
ENSMUST00000367167,1003
ENSMUST00000367156,1052
ENSMUST00000367221,629
ENSMUST00000367222,626
ENSMUST00000367220,636
ENSMUST00000367226,1345
ENSMUST00000179730,1231
ENSMUST00000367228,1425
ENSMUST00000367227,1333
ENSMUST00000245344,1445
ENSMUST00000367225,1292
ENSMUST00000367224,1225
ENSMUST00000367230,1362
ENSMUST00000367229,1207
ENSMUST00000367172,1680
ENSMUST00000367173,587
ENSMUST00000367236,736
ENSMUST00000367216,673
ENSMUST00000367235,509
ENSMUST00000178869,672
ENSMUST00000367839,409
ENSMUST00000367840,507
ENSMUST00000178260,439
ENSMUST00000367588,725
ENSMUST00000367589,861
ENSMUST00000367590,733
ENSMUST00000088407,1987
ENSMUST00000148174,371
ENSMUST00000368053,1544
ENSMUST00000137146,228
ENSMUST00000070223,1946
ENSMUST00000142979,350
ENSMUST00000140035,228
ENSMUST00000147615,2236
ENSMUST00000292072,527
ENSMUST00000126985,196
ENSMUST000000296673,6562
ENSMUST00000115300,6975
ENSMUST00000173058,2472
ENSMUST00000174183,2648
ENSMUST00000173404,2775
ENSMUST00000115299,1472
ENSMUST00000134505,662
ENSMUST00000192487,2327
ENSMUST00000289934,674
ENSMUST00000119064,1124
ENSMUST00000194737,1567
ENSMUST00000263655,1009
ENSMUST00000263652,667
ENSMUST00000263653,439
ENSMUST00000263654,568
ENSMUST00000258022,322
ENSMUST00000258021,625
ENSMUST00000258023,654
ENSMUST00000189850,552
ENSMUST00000359339,1009
ENSMUST00000263617,367
ENSMUST00000190225,447
ENSMUST00000290973,500
ENSMUST00000290972,367
ENSMUST00000330568,821
ENSMUST00000330567,183
ENSMUST000000815444,6605
ENSMUST000000978091,7172
ENSMUST000001152730,7411
ENSMUST00000164877,2294
ENSMUST00000097808,4926
ENSMUST00000239339,863
ENSMUST00000239255,516
ENSMUST00000180414,802
ENSMUST00000305525,359
ENSMUST00000365781,697
ENSMUST00000365782,494
ENSMUST00000365783,544
ENSMUST00000286644,305
ENSMUST00000190510,921
ENSMUST00000191045,2078
ENSMUST00000366420,922
ENSMUST00000366421,368
ENSMUST00000366422,838
ENSMUST00000366423,541
ENSMUST00000073179,1781
ENSMUST00000366587,896
ENSMUST00000366588,631
ENSMUST00000366589,805
ENSMUST00000366590,568
ENSMUST00000366591,486
ENSMUST00000366592,580
ENSMUST00000366593,537
ENSMUST00000366594,448
ENSMUST00000366791,679
ENSMUST00000158928,121
ENSMUST00000193885,723
ENSMUST00000195365,420
ENSMUST00000323827,1361
ENSMUST00000323818,2495
ENSMUST00000323833,1158
ENSMUST00000323820,1755
ENSMUST00000323828,1471
ENSMUST00000323819,2603
ENSMUST00000323823,325
ENSMUST00000323822,1121
ENSMUST00000323821,1886
ENSMUST00000323816,778
ENSMUST00000323817,824
ENSMUST00000323825,1216
ENSMUST00000323829,1623
ENSMUST00000323824,1614
ENSMUST00000323826,1841
ENSMUST00000323832,992
ENSMUST00000323830,484
ENSMUST00000323831,435
ENSMUST00000323835,373
ENSMUST00000323834,594
ENSMUST00000083471,71
ENSMUST00000182303,399
ENSMUST00000083633,84
ENSMUST00000190910,347
ENSMUST00000316213,1872
ENSMUST00000189078,644
ENSMUST00000027343,4844
ENSMUST00000186064,2926
ENSMUST00000188677,808
ENSMUST00000189537,1522
ENSMUST00000348807,634
ENSMUST00000180769,989
ENSMUST00000363400,1217
ENSMUST00000363397,1847
ENSMUST00000363398,2002
ENSMUST00000191140,778
ENSMUST00000363401,1030
ENSMUST00000363399,565
ENSMUST00000372225,330
ENSMUST00000144602,1488
ENSMUST00000063663,5655
ENSMUST00000140583,1737
ENSMUST00000149737,1864
ENSMUST000000273394,2289
ENSMUST00000136506,445
ENSMUST00000129254,1365
ENSMUST00000148710,809
ENSMUST00000141330,923
ENSMUST00000133398,1271
ENSMUST00000368133,718
ENSMUST00000368130,962
ENSMUST00000368134,625
ENSMUST00000368132,763
ENSMUST00000368131,660
ENSMUST00000367934,896
ENSMUST00000367933,878
ENSMUST00000027338,683
ENSMUST00000155767,426
ENSMUST00000192339,390
ENSMUST00000195143,388
ENSMUST00000187619,2013
ENSMUST00000188712,5122
ENSMUST00000187752,5194
ENSMUST00000187369,4976
ENSMUST00000186331,2564
ENSMUST000000273375,5536
ENSMUST00000185807,483
ENSMUST00000186999,2931
ENSMUST00000185525,2654
ENSMUST00000380289,1105
ENSMUST00000192408,2800
ENSMUST00000255106,1649
ENSMUST00000255107,773
ENSMUST00000180661,867
ENSMUST000000545885,3834
ENSMUST00000088349,3059
ENSMUST00000124600,898
ENSMUST00000147902,806
ENSMUST00000144297,5441
ENSMUST00000115244,4266
ENSMUST00000051344,3336
ENSMUST00000269791,307
ENSMUST00000269787,774
ENSMUST00000269790,398
ENSMUST00000269788,610
ENSMUST00000269789,616
ENSMUST00000270216,406
ENSMUST00000104275,137
ENSMUST00000187481,1337
ENSMUST00000187714,876
ENSMUST00000088336,294
ENSMUST00000345540,416
ENSMUST00000188299,345
ENSMUST00000190277,783
ENSMUST00000189941,678
ENSMUST00000188231,681
ENSMUST00000187117,492
ENSMUST00000279663,1101
ENSMUST00000191471,4453
ENSMUST00000186096,688
ENSMUST00000186190,448
ENSMUST000000950620,5228
ENSMUST00000187468,742
ENSMUST00000190195,529
ENSMUST00000316388,1079
ENSMUST00000293596,443
ENSMUST00000293595,392
ENSMUST00000375302,703
ENSMUST00000187022,661
ENSMUST00000303248,471
ENSMUST00000186563,641
ENSMUST00000189477,748
ENSMUST00000332502,707
ENSMUST00000188406,816
ENSMUST00000270505,540
ENSMUST00000185379,587
ENSMUST00000270506,687
ENSMUST00000251482,1003
ENSMUST00000251478,429
ENSMUST00000251479,433
ENSMUST00000251484,597
ENSMUST00000251485,600
ENSMUST00000251481,637
ENSMUST00000251480,533
ENSMUST00000251483,592
ENSMUST00000126626,2953
ENSMUST00000146592,4467
ENSMUST00000135518,5432
ENSMUST00000151309,5448
ENSMUST00000041838,5059
ENSMUST00000153568,2646
ENSMUST00000126096,4569
ENSMUST00000154102,343
ENSMUST00000190202,2254
ENSMUST00000134022,4232
ENSMUST00000189254,5530
ENSMUST00000119680,444
ENSMUST00000251829,324
ENSMUST00000251830,415
ENSMUST00000193138,1551
ENSMUST00000240417,107
ENSMUST00000192443,1031
ENSMUST00000192367,3375
ENSMUST00000193392,3433
ENSMUST00000193079,2533
ENSMUST00000195128,3105
ENSMUST00000192216,3257
ENSMUST00000122791,104
ENSMUST00000195543,2935
ENSMUST00000190216,570
ENSMUST00000194535,2943
ENSMUST00000193573,3995
ENSMUST00000194644,5440
ENSMUST00000320463,553
ENSMUST00000192614,2741
ENSMUST00000191772,3581
ENSMUST00000195723,3691
ENSMUST00000192448,4550
ENSMUST00000194923,3625
ENSMUST00000195187,3310
ENSMUST00000193912,1017
ENSMUST00000195754,330
ENSMUST00000328999,1022
ENSMUST00000194343,1222
ENSMUST00000298994,737
ENSMUST00000298995,584
ENSMUST00000185358,556
ENSMUST00000190716,651
ENSMUST00000157486,106
ENSMUST00000358567,1063
ENSMUST00000358568,998
ENSMUST00000358565,990
ENSMUST00000358563,1266
ENSMUST00000358564,820
ENSMUST00000358570,707
ENSMUST00000358569,919
ENSMUST00000358566,772
ENSMUST00000097801,4318
ENSMUST00000240339,119
ENSMUST00000318714,581
ENSMUST00000318715,485
ENSMUST00000318717,657
ENSMUST00000318716,656
ENSMUST00000318718,881
ENSMUST00000188432,417
ENSMUST00000297293,806
ENSMUST00000297294,720
ENSMUST00000297295,460
ENSMUST00000297298,921
ENSMUST00000297297,841
ENSMUST00000297296,487
ENSMUST00000185409,2509
ENSMUST00000272245,1500
ENSMUST00000272246,1864
ENSMUST00000188833,654
ENSMUST00000189614,1873
ENSMUST00000293973,433
ENSMUST00000363879,324
ENSMUST00000354719,349
ENSMUST00000193585,1514
ENSMUST00000145844,274
ENSMUST00000345337,444
ENSMUST00000345338,305
ENSMUST00000345339,428
ENSMUST00000345340,591
ENSMUST00000345342,660
ENSMUST00000345341,438
ENSMUST00000345343,389
ENSMUST00000345344,1266
ENSMUST00000345345,526
ENSMUST00000345346,613
ENSMUST00000059937,2887
ENSMUST00000122295,2482
ENSMUST00000081488,304
ENSMUST00000262699,369
ENSMUST00000186678,550
ENSMUST00020183144,112
ENSMUST00020182011,100
ENSMUST00020183276,96
ENSMUST00000286378,542
ENSMUST00000183870,125
ENSMUST00000190438,1312
ENSMUST00000256840,431
ENSMUST00000239107,1285
ENSMUST00000190177,622
ENSMUST00020183576,110
ENSMUST00000284764,921
ENSMUST00000284773,534
ENSMUST00000284772,300
ENSMUST00000284766,1613
ENSMUST00000284768,1329
ENSMUST00000284767,1625
ENSMUST00000284769,1343
ENSMUST00000284765,1472
ENSMUST00000284770,773
ENSMUST00000284761,1775
ENSMUST00000284771,2281
ENSMUST00000284763,1068
ENSMUST00000284762,914
ENSMUST00020181977,107
ENSMUST00000267562,459
ENSMUST00000267730,697
ENSMUST00000267721,492
ENSMUST00000267731,580
ENSMUST00000267722,488
ENSMUST00000267740,417
ENSMUST00000267736,558
ENSMUST00000267741,301
ENSMUST00000267744,421
ENSMUST00000267737,446
ENSMUST00000267742,401
ENSMUST00000267745,335
ENSMUST00000267743,317
ENSMUST00000267738,551
ENSMUST00000267732,531
ENSMUST00000267733,753
ENSMUST00000267720,471
ENSMUST00000267724,727
ENSMUST00000267746,457
ENSMUST00000267739,537
ENSMUST00000267723,634
ENSMUST00000267747,374
ENSMUST00000267734,757
ENSMUST00000267735,615
ENSMUST00000267729,466
ENSMUST00000267725,854
ENSMUST00000267726,628
ENSMUST00000267727,619
ENSMUST00000267728,729
ENSMUST00000369090,761
ENSMUST00000369089,764
ENSMUST00000369092,698
ENSMUST00000369088,852
ENSMUST00000369087,964
ENSMUST00000369093,416
ENSMUST00000369091,480
ENSMUST00000369086,929
ENSMUST00000369083,907
ENSMUST00000369085,965
ENSMUST00000369084,1204
ENSMUST00000065469,1161
ENSMUST00000369337,859
ENSMUST00000188572,1210
ENSMUST00000186120,328
ENSMUST00000186733,7567
ENSMUST000000883100,7561
ENSMUST00000191329,2939
ENSMUST00000190190,543
ENSMUST00000187316,583
ENSMUST00000186105,1552
ENSMUST00000191245,2410
ENSMUST00000191064,1309
ENSMUST00000188847,2786
ENSMUST00000187600,188
ENSMUST00000185521,1313
ENSMUST00000188780,941
ENSMUST00000187968,416
ENSMUST00000185604,824
ENSMUST00000195437,2884
ENSMUST00000192050,3035
ENSMUST00000289525,460
ENSMUST00000289523,593
ENSMUST00000289524,608
ENSMUST00000232841,4236
ENSMUST00000153681,3072
ENSMUST00000130934,476
ENSMUST00000233506,4145
ENSMUST000000272325,4129
ENSMUST00000076587,2851
ENSMUST00000238874,108
ENSMUST00000350717,1109
ENSMUST00000350716,618
ENSMUST00000178317,726
ENSMUST00000135273,729
ENSMUST00000233331,1750
ENSMUST00000152491,1163
ENSMUST00000187892,1717
ENSMUST00000188605,881
ENSMUST00000249069,1033
ENSMUST00000249070,1254
ENSMUST00000249071,1278
ENSMUST00000127775,1009
ENSMUST00000187659,423
ENSMUST00000135245,889
ENSMUST00000273036,929
ENSMUST00000272880,885
ENSMUST00000273045,321
ENSMUST00000272883,440
ENSMUST00000272881,611
ENSMUST00000273037,846
ENSMUST00000272885,543
ENSMUST00000273038,637
ENSMUST00000273034,790
ENSMUST00000273033,806
ENSMUST00000272887,874
ENSMUST00000272886,458
ENSMUST00000273032,1120
ENSMUST00000272882,496
ENSMUST00000191364,756
ENSMUST00000273035,932
ENSMUST00000272884,475
ENSMUST00000272879,1049
ENSMUST00000273040,850
ENSMUST00000273041,816
ENSMUST00000273039,1419
ENSMUST00000273042,933
ENSMUST00000273043,1025
ENSMUST00000273044,651
ENSMUST00000272888,481
ENSMUST00000272891,276
ENSMUST00000272889,404
ENSMUST00000272890,493
ENSMUST00000186448,2858
ENSMUST00000273339,2385
ENSMUST00020182636,138
ENSMUST00000189666,225
ENSMUST000000625604,1937
ENSMUST00000161773,1586
ENSMUST00000027230,1451
ENSMUST00000104476,127
ENSMUST00000185684,559
ENSMUST00000185859,564
ENSMUST00000178167,762
ENSMUST00000266369,846
ENSMUST00000266370,467
ENSMUST00000189839,1337
ENSMUST00000095050,1513
ENSMUST00000157995,107
ENSMUST00000117896,835
ENSMUST00000262104,761
ENSMUST00000369690,244
ENSMUST00000369689,442
ENSMUST00000369691,249
ENSMUST00000369688,429
ENSMUST00000369687,620
ENSMUST000000272262,2281
ENSMUST00000189878,3259
ENSMUST00000188257,5278
ENSMUST00000185666,543
ENSMUST00000186984,275
ENSMUST00000082754,107
ENSMUST00000195178,1809
ENSMUST00000192993,1628
ENSMUST00000193099,1545
ENSMUST00000195252,1437
ENSMUST00000195761,3413
ENSMUST00000171322,3609
ENSMUST00000158864,63
ENSMUST00000195241,2470
ENSMUST00020182212,292
ENSMUST00000194631,5007
ENSMUST00000186430,2131
ENSMUST00000195240,1221
ENSMUST00000190159,1789
ENSMUST00000191025,751
ENSMUST00000307137,1384
ENSMUST00000158125,110
ENSMUST00000193283,1135
ENSMUST00000187673,1693
ENSMUST00000339185,216
ENSMUST00000083289,100
ENSMUST00000189104,913
ENSMUST00000313992,924
ENSMUST00000313995,268
ENSMUST00000313993,784
ENSMUST00000313994,924
ENSMUST00000191215,2255
ENSMUST00000083326,106
ENSMUST000000273121,1975
ENSMUST00000189552,2132
ENSMUST00000187353,2447
ENSMUST00000185489,418
ENSMUST00000349725,398
ENSMUST00000192891,3075
ENSMUST00000185377,328
ENSMUST00000349979,508
ENSMUST00000349978,1723
ENSMUST00000349980,574
ENSMUST00000349981,689
ENSMUST00000191779,1264
ENSMUST00000191965,870
ENSMUST00000193126,2314
ENSMUST00000276980,2210
