transcript_id,gene_id
ENSMUST00000332630.1,ENSMUSG00000098234.10
ENSMUST00000240977.2,ENSMUSG00000098234.10
ENSMUST00000244407.2,ENSMUSG00000098234.10
ENSMUST00000246454.2,ENSMUSG00000098234.10
ENSMUST00000241153.2,ENSMUSG00000098234.10
ENSMUST00000182043.10,ENSMUSG00000098234.10
ENSMUST00000246566.2,ENSMUSG00000098234.10
ENSMUST00000241190.2,ENSMUSG00000098234.10
ENSMUST00000246943.2,ENSMUSG00000098234.10
ENSMUST00000246859.2,ENSMUSG00000098234.10
ENSMUST00000182819.9,ENSMUSG00000098234.10
ENSMUST00000243709.2,ENSMUSG00000098234.10
ENSMUST00000332629.1,ENSMUSG00000098234.10
ENSMUST00000243239.2,ENSMUSG00000098234.10
ENSMUST00000247623.2,ENSMUSG00000098234.10
ENSMUST00000332632.1,ENSMUSG00000098234.10
ENSMUST00000332637.1,ENSMUSG00000098234.10
ENSMUST00000332638.1,ENSMUSG00000098234.10
ENSMUST00000332639.1,ENSMUSG00000098234.10
ENSMUST00000245520.2,ENSMUSG00000098234.10
ENSMUST00000332641.1,ENSMUSG00000098234.10
ENSMUST00000332658.1,ENSMUSG00000098234.10
ENSMUST00000332657.1,ENSMUSG00000098234.10
ENSMUST00000332656.1,ENSMUSG00000098234.10
ENSMUST00000332651.1,ENSMUSG00000098234.10
ENSMUST00000332652.1,ENSMUSG00000098234.10
ENSMUST00000332653.1,ENSMUSG00000098234.10
ENSMUST00000332654.1,ENSMUSG00000098234.10
ENSMUST00000332644.1,ENSMUSG00000098234.10
ENSMUST00000332645.1,ENSMUSG00000098234.10
ENSMUST00000332646.1,ENSMUSG00000098234.10
ENSMUST00000332647.1,ENSMUSG00000098234.10
ENSMUST00000332648.1,ENSMUSG00000098234.10
ENSMUST00000332649.1,ENSMUSG00000098234.10
ENSMUST00000332650.1,ENSMUSG00000098234.10
ENSMUST00000244246.2,ENSMUSG00000098234.10
ENSMUST00000246216.2,ENSMUSG00000098234.10
ENSMUST00000332642.1,ENSMUSG00000098234.10
ENSMUST00000332643.1,ENSMUSG00000098234.10
ENSMUST00000332640.1,ENSMUSG00000098234.10
ENSMUST00000332636.1,ENSMUSG00000098234.10
ENSMUST00000332635.1,ENSMUSG00000098234.10
ENSMUST00000332633.1,ENSMUSG00000098234.10
ENSMUST00000332634.1,ENSMUSG00000098234.10
ENSMUST00000246562.2,ENSMUSG00000098234.10
ENSMUST00000332631.1,ENSMUSG00000098234.10
ENSMUST00000332655.1,ENSMUSG00000098234.10
ENSMUST00000052843.12,ENSMUSG00000046101.17
ENSMUST00000171802.8,ENSMUSG00000046101.17
ENSMUST00000125294.9,ENSMUSG00000046101.17
ENSMUST00000140948.9,ENSMUSG00000046101.17
ENSMUST00000118098.3,ENSMUSG00000046101.17
ENSMUST00000183059.2,ENSMUSG00000046101.17
ENSMUST00000175437.3,ENSMUSG00000093178.3
ENSMUST00000185184.2,ENSMUSG00000099032.3
ENSMUST00000097824.3,ENSMUSG00000099032.3
ENSMUST00000192299.2,ENSMUSG00000104025.2
ENSMUST00000147000.9,ENSMUSG00000025916.11
ENSMUST00000124874.8,ENSMUSG00000025916.11
ENSMUST00000027049.10,ENSMUSG00000025916.11
ENSMUST00000130102.8,ENSMUSG00000025916.11
ENSMUST00000176398.8,ENSMUSG00000025916.11
ENSMUST00000155163.2,ENSMUSG00000025916.11
ENSMUST00000134692.2,ENSMUSG00000087199.2
ENSMUST00000247684.1,ENSMUSG00000121270.1
ENSMUST00000239726.1,ENSMUSG00000119658.1
ENSMUST00000027050.10,ENSMUSG00000025917.10
ENSMUST00000190155.7,ENSMUSG00000025917.10
ENSMUST00000186528.7,ENSMUSG00000025917.10
ENSMUST00000188619.2,ENSMUSG00000025917.10
ENSMUST00000139578.8,ENSMUSG00000025917.10
ENSMUST00000150509.3,ENSMUSG00000025917.10
ENSMUST00000191296.2,ENSMUSG00000025917.10
ENSMUST00000190610.2,ENSMUSG00000056763.17
ENSMUST00000191012.7,ENSMUSG00000056763.17
ENSMUST00000071087.12,ENSMUSG00000056763.17
ENSMUST00000143606.8,ENSMUSG00000056763.17
ENSMUST00000191360.7,ENSMUSG00000056763.17
ENSMUST00000117415.8,ENSMUSG00000056763.17
ENSMUST00000191521.7,ENSMUSG00000056763.17
ENSMUST00000118263.8,ENSMUSG00000056763.17
ENSMUST00000122156.8,ENSMUSG00000056763.17
ENSMUST00000190063.7,ENSMUSG00000056763.17
ENSMUST00000119714.8,ENSMUSG00000056763.17
ENSMUST00000134716.2,ENSMUSG00000056763.17
ENSMUST00000155974.8,ENSMUSG00000056763.17
ENSMUST00000186294.7,ENSMUSG00000056763.17
ENSMUST00000149214.3,ENSMUSG00000056763.17
ENSMUST00000190318.2,ENSMUSG00000056763.17
ENSMUST00000188249.7,ENSMUSG00000056763.17
ENSMUST00000153804.2,ENSMUSG00000056763.17
ENSMUST00000188449.7,ENSMUSG00000056763.17
ENSMUST00000123261.2,ENSMUSG00000056763.17
ENSMUST00000185422.2,ENSMUSG00000056763.17
ENSMUST00000190625.2,ENSMUSG00000056763.17
ENSMUST00000187226.7,ENSMUSG00000056763.17
ENSMUST00000136283.2,ENSMUSG00000056763.17
ENSMUST00000128164.2,ENSMUSG00000056763.17
ENSMUST00000136898.2,ENSMUSG00000056763.17
ENSMUST00000148663.2,ENSMUSG00000056763.17
ENSMUST00000340420.1,ENSMUSG00000137212.1
ENSMUST00000340419.1,ENSMUSG00000137212.1
ENSMUST00000340418.1,ENSMUSG00000137212.1
ENSMUST00000340417.1,ENSMUSG00000137212.1
ENSMUST00000340421.1,ENSMUSG00000137212.1
ENSMUST00000340422.1,ENSMUSG00000137212.1
ENSMUST00000340423.1,ENSMUSG00000137212.1
ENSMUST00000194474.2,ENSMUSG00000102356.2
ENSMUST00000088615.11,ENSMUSG00000067851.12
ENSMUST00000187417.2,ENSMUSG00000067851.12
ENSMUST00000142497.2,ENSMUSG00000067851.12
ENSMUST00000156563.2,ENSMUSG00000067851.12
ENSMUST00000128834.2,ENSMUSG00000067851.12
ENSMUST00000131556.2,ENSMUSG00000067851.12
ENSMUST00000186813.2,ENSMUSG00000067851.12
ENSMUST00000186720.2,ENSMUSG00000067851.12
ENSMUST00020183640.1,ENSMUSG00002076532.1
ENSMUST00000192111.2,ENSMUSG00000102556.2
ENSMUST00000282773.1,ENSMUSG00000127523.1
ENSMUST00000259056.1,ENSMUSG00000123573.1
ENSMUST00000153695.8,ENSMUSG00000042501.13
ENSMUST00000035577.7,ENSMUSG00000042501.13
ENSMUST00000147575.2,ENSMUSG00000042501.13
ENSMUST00000140938.2,ENSMUSG00000042501.13
ENSMUST00000194845.2,ENSMUSG00000103810.2
ENSMUST00000300835.1,ENSMUSG00000130625.1
ENSMUST00000300833.1,ENSMUSG00000130625.1
ENSMUST00000300836.1,ENSMUSG00000130625.1
ENSMUST00000300831.1,ENSMUSG00000130625.1
ENSMUST00000300832.1,ENSMUSG00000130625.1
ENSMUST00000300834.1,ENSMUSG00000130625.1
ENSMUST00000118350.2,ENSMUSG00000083422.2
ENSMUST00000240462.1,ENSMUSG00000119312.1
ENSMUST00000342911.1,ENSMUSG00000137678.1
ENSMUST00000119252.2,ENSMUSG00000081417.2
ENSMUST00000192705.2,ENSMUSG00000103448.2
ENSMUST00000189483.2,ENSMUSG00000100212.2
ENSMUST00000270583.1,ENSMUSG00000125508.1
ENSMUST00000188013.2,ENSMUSG00000100648.2
ENSMUST00000297986.1,ENSMUSG00000130062.1
ENSMUST00000297985.1,ENSMUSG00000130062.1
ENSMUST00000297987.1,ENSMUSG00000130062.1
ENSMUST00020182331.1,ENSMUSG00002076499.1
ENSMUST00000027056.12,ENSMUSG00000048960.14
ENSMUST00000190935.2,ENSMUSG00000048960.14
ENSMUST00000189822.2,ENSMUSG00000048960.14
ENSMUST00000187694.2,ENSMUSG00000048960.14
ENSMUST00000188189.7,ENSMUSG00000048960.14
ENSMUST00000187745.7,ENSMUSG00000048960.14
ENSMUST00000189385.7,ENSMUSG00000048960.14
ENSMUST00000188154.2,ENSMUSG00000048960.14
ENSMUST00000283874.1,ENSMUSG00000127757.1
ENSMUST00000284067.1,ENSMUSG00000127802.1
ENSMUST00000284066.1,ENSMUSG00000127802.1
ENSMUST00000284065.1,ENSMUSG00000127802.1
ENSMUST00000104130.3,ENSMUSG00000077318.3
ENSMUST00000187404.2,ENSMUSG00000101827.2
ENSMUST00000253383.1,ENSMUSG00000122491.1
ENSMUST00000253384.1,ENSMUSG00000122491.1
ENSMUST00000253385.1,ENSMUSG00000122491.1
ENSMUST00000193623.2,ENSMUSG00000103494.2
ENSMUST00000374761.1,ENSMUSG00000143092.1
ENSMUST00000171690.9,ENSMUSG00000057715.14
ENSMUST00000048613.14,ENSMUSG00000057715.14
ENSMUST00000150870.8,ENSMUSG00000057715.14
ENSMUST00000142117.3,ENSMUSG00000057715.14
ENSMUST00000141512.8,ENSMUSG00000057715.14
ENSMUST00000135014.8,ENSMUSG00000057715.14
ENSMUST00000137824.8,ENSMUSG00000057715.14
ENSMUST00000179089.8,ENSMUSG00000057715.14
ENSMUST00000141339.3,ENSMUSG00000057715.14
ENSMUST00000191437.2,ENSMUSG00000057715.14
ENSMUST00000194502.2,ENSMUSG00000103825.2
ENSMUST00000188880.2,ENSMUSG00000099845.2
ENSMUST00000350682.1,ENSMUSG00000139014.1
ENSMUST00000350532.1,ENSMUSG00000138973.1
ENSMUST00000350534.1,ENSMUSG00000138973.1
ENSMUST00000350533.1,ENSMUSG00000138973.1
ENSMUST00000195360.2,ENSMUSG00000103561.2
ENSMUST00000324410.1,ENSMUSG00000134440.1
ENSMUST00000187748.2,ENSMUSG00000101610.2
ENSMUST00000364888.1,ENSMUSG00000141382.1
ENSMUST00000364889.1,ENSMUSG00000141382.1
ENSMUST00000364890.1,ENSMUSG00000141382.1
ENSMUST00000364891.1,ENSMUSG00000141382.1
ENSMUST00000364892.1,ENSMUSG00000141382.1
ENSMUST00000239837.1,ENSMUSG00000118923.1
ENSMUST00000183490.3,ENSMUSG00000098555.3
ENSMUST00000378729.1,ENSMUSG00000143719.1
ENSMUST00000378730.1,ENSMUSG00000143719.1
ENSMUST00000181461.2,ENSMUSG00000097628.2
ENSMUST00000182390.2,ENSMUSG00000098163.2
ENSMUST00000181272.2,ENSMUSG00000097171.3
ENSMUST00000263535.1,ENSMUSG00000097171.3
ENSMUST00000263536.1,ENSMUSG00000097171.3
ENSMUST00000263537.1,ENSMUSG00000097171.3
ENSMUST00000263538.1,ENSMUSG00000097171.3
ENSMUST00000263539.1,ENSMUSG00000097171.3
ENSMUST00000263542.1,ENSMUSG00000097171.3
ENSMUST00000263540.1,ENSMUSG00000097171.3
ENSMUST00000263541.1,ENSMUSG00000097171.3
ENSMUST00000263543.1,ENSMUSG00000097171.3
ENSMUST00000263546.1,ENSMUSG00000097171.3
ENSMUST00000263545.1,ENSMUSG00000097171.3
ENSMUST00000263544.1,ENSMUSG00000097171.3
ENSMUST00000186962.2,ENSMUSG00000101314.3
ENSMUST00000263716.1,ENSMUSG00000101314.3
ENSMUST00000263715.1,ENSMUSG00000101314.3
ENSMUST00000177608.8,ENSMUSG00000016918.16
ENSMUST00000180062.8,ENSMUSG00000016918.16
ENSMUST00000186051.7,ENSMUSG00000016918.16
ENSMUST00000187376.7,ENSMUSG00000016918.16
ENSMUST00000088585.10,ENSMUSG00000016918.16
ENSMUST00000189541.7,ENSMUSG00000016918.16
ENSMUST00000186405.7,ENSMUSG00000016918.16
ENSMUST00000186674.2,ENSMUSG00000016918.16
ENSMUST00000189447.2,ENSMUSG00000016918.16
ENSMUST00000185780.2,ENSMUSG00000016918.16
ENSMUST00000280863.1,ENSMUSG00000127288.1
ENSMUST00000188454.7,ENSMUSG00000025938.17
ENSMUST00000115403.9,ENSMUSG00000025938.17
ENSMUST00000115402.8,ENSMUSG00000025938.17
ENSMUST00000136197.8,ENSMUSG00000025938.17
ENSMUST00000146763.8,ENSMUSG00000025938.17
ENSMUST00000147606.3,ENSMUSG00000025938.17
ENSMUST00000133201.3,ENSMUSG00000025938.17
ENSMUST00000191566.2,ENSMUSG00000025938.17
ENSMUST00000191708.2,ENSMUSG00000104518.2
ENSMUST00000367349.1,ENSMUSG00000141815.1
ENSMUST00000367350.1,ENSMUSG00000141815.1
ENSMUST00000367352.1,ENSMUSG00000141815.1
ENSMUST00000367351.1,ENSMUSG00000141815.1
ENSMUST00000367355.1,ENSMUSG00000141815.1
ENSMUST00000367354.1,ENSMUSG00000141815.1
ENSMUST00000367353.1,ENSMUSG00000141815.1
ENSMUST00000367356.1,ENSMUSG00000141815.1
ENSMUST00000367357.1,ENSMUSG00000141815.1
ENSMUST00000059065.10,ENSMUSG00000069620.7
ENSMUST00000367631.1,ENSMUSG00000099498.3
ENSMUST00000187394.2,ENSMUSG00000099498.3
ENSMUST00000367635.1,ENSMUSG00000099498.3
ENSMUST00000367636.1,ENSMUSG00000099498.3
ENSMUST00000367632.1,ENSMUSG00000099498.3
ENSMUST00000367630.1,ENSMUSG00000099498.3
ENSMUST00000367633.1,ENSMUSG00000099498.3
ENSMUST00000367634.1,ENSMUSG00000099498.3
ENSMUST00000047577.7,ENSMUSG00000042414.8
ENSMUST00000081713.11,ENSMUSG00000005886.15
ENSMUST00000068304.13,ENSMUSG00000005886.15
ENSMUST00000006037.13,ENSMUSG00000005886.15
ENSMUST00000185275.2,ENSMUSG00000005886.15
ENSMUST00000146784.2,ENSMUSG00000005886.15
ENSMUST00000133232.2,ENSMUSG00000005886.15
ENSMUST00000147927.8,ENSMUSG00000005886.15
ENSMUST00000143603.8,ENSMUSG00000005886.15
ENSMUST00000139970.8,ENSMUSG00000005886.15
ENSMUST00000124088.2,ENSMUSG00000005886.15
ENSMUST00000145280.2,ENSMUSG00000005886.15
ENSMUST00000195493.2,ENSMUSG00000103506.2
ENSMUST00000195811.2,ENSMUSG00000103495.2
ENSMUST00020183103.1,ENSMUSG00002076346.1
ENSMUST00000194484.2,ENSMUSG00000102639.2
ENSMUST00000194357.2,ENSMUSG00000104170.2
ENSMUST00000324283.1,ENSMUSG00000134412.1
ENSMUST00000324284.1,ENSMUSG00000134412.1
ENSMUST00000157157.3,ENSMUSG00000087782.3
ENSMUST00000195506.2,ENSMUSG00000103085.2
ENSMUST00000195718.2,ENSMUSG00000102664.2
ENSMUST00000324430.1,ENSMUSG00000134452.1
ENSMUST00000324429.1,ENSMUSG00000134452.1
ENSMUST00000324135.1,ENSMUSG00000101476.3
ENSMUST00000324133.1,ENSMUSG00000101476.3
ENSMUST00000324134.1,ENSMUSG00000101476.3
ENSMUST00000185813.2,ENSMUSG00000101476.3
ENSMUST00000324961.1,ENSMUSG00000134491.1
ENSMUST00000253019.1,ENSMUSG00000122424.1
ENSMUST00000253018.1,ENSMUSG00000122424.1
ENSMUST00000253020.1,ENSMUSG00000122424.1
ENSMUST00000253017.1,ENSMUSG00000122424.1
ENSMUST00000253021.1,ENSMUSG00000122424.1
ENSMUST00000253022.1,ENSMUSG00000122424.1
ENSMUST00000187246.2,ENSMUSG00000101171.2
ENSMUST00000273893.1,ENSMUSG00000126000.1
ENSMUST00000027068.11,ENSMUSG00000025935.11
ENSMUST00000185447.2,ENSMUSG00000025935.11
ENSMUST00000188377.2,ENSMUSG00000025935.11
ENSMUST00000305046.1,ENSMUSG00000120948.2
ENSMUST00000305047.1,ENSMUSG00000120948.2
ENSMUST00000246625.2,ENSMUSG00000120948.2
ENSMUST00000305048.1,ENSMUSG00000120948.2
ENSMUST00000305204.1,ENSMUSG00000131318.1
ENSMUST00000027071.7,ENSMUSG00000025937.7
ENSMUST00000156222.2,ENSMUSG00000025937.7
ENSMUST00000194537.2,ENSMUSG00000102982.2
ENSMUST00000088542.4,ENSMUSG00000067813.4
ENSMUST00000104180.3,ENSMUSG00000077368.3
ENSMUST00000180415.2,ENSMUSG00000097711.2
ENSMUST00000323375.1,ENSMUSG00000134219.1
ENSMUST00000323372.1,ENSMUSG00000134219.1
ENSMUST00000323392.1,ENSMUSG00000134219.1
ENSMUST00000323374.1,ENSMUSG00000134219.1
ENSMUST00000323378.1,ENSMUSG00000134219.1
ENSMUST00000323373.1,ENSMUSG00000134219.1
ENSMUST00000323376.1,ENSMUSG00000134219.1
ENSMUST00000323370.1,ENSMUSG00000134219.1
ENSMUST00000323380.1,ENSMUSG00000134219.1
ENSMUST00000323377.1,ENSMUSG00000134219.1
ENSMUST00000323390.1,ENSMUSG00000134219.1
ENSMUST00000323383.1,ENSMUSG00000134219.1
ENSMUST00000323381.1,ENSMUSG00000134219.1
ENSMUST00000323389.1,ENSMUSG00000134219.1
ENSMUST00000323391.1,ENSMUSG00000134219.1
ENSMUST00000323379.1,ENSMUSG00000134219.1
ENSMUST00000323369.1,ENSMUSG00000134219.1
ENSMUST00000323382.1,ENSMUSG00000134219.1
ENSMUST00000323371.1,ENSMUSG00000134219.1
ENSMUST00000323384.1,ENSMUSG00000134219.1
ENSMUST00000323385.1,ENSMUSG00000134219.1
ENSMUST00000323387.1,ENSMUSG00000134219.1
ENSMUST00000323388.1,ENSMUSG00000134219.1
ENSMUST00000323386.1,ENSMUSG00000134219.1
ENSMUST00000194709.2,ENSMUSG00000102166.2
ENSMUST00020183707.1,ENSMUSG00002075174.1
ENSMUST00000193148.2,ENSMUSG00000104209.2
ENSMUST00000027066.13,ENSMUSG00000025932.15
ENSMUST00000168081.9,ENSMUSG00000025932.15
ENSMUST00000080664.14,ENSMUSG00000025932.15
ENSMUST00000190337.7,ENSMUSG00000025932.15
ENSMUST00000189526.2,ENSMUSG00000025932.15
ENSMUST00000188857.7,ENSMUSG00000025932.15
ENSMUST00000185453.7,ENSMUSG00000025932.15
ENSMUST00000187790.2,ENSMUSG00000025932.15
ENSMUST00000185329.2,ENSMUSG00000025932.15
ENSMUST00020182033.1,ENSMUSG00002075819.1
ENSMUST00000193605.2,ENSMUSG00000102588.2
ENSMUST00000281258.1,ENSMUSG00000127312.1
ENSMUST00000281255.1,ENSMUSG00000127312.1
ENSMUST00000281254.1,ENSMUSG00000127312.1
ENSMUST00000281249.1,ENSMUSG00000127312.1
ENSMUST00000281250.1,ENSMUSG00000127312.1
ENSMUST00000281256.1,ENSMUSG00000127312.1
ENSMUST00000281248.1,ENSMUSG00000127312.1
ENSMUST00000281252.1,ENSMUSG00000127312.1
ENSMUST00000281253.1,ENSMUSG00000127312.1
ENSMUST00000281257.1,ENSMUSG00000127312.1
ENSMUST00000281251.1,ENSMUSG00000127312.1
ENSMUST00000280793.1,ENSMUSG00000127278.1
ENSMUST00000280796.1,ENSMUSG00000127278.1
ENSMUST00000280806.1,ENSMUSG00000127278.1
ENSMUST00000280802.1,ENSMUSG00000127278.1
ENSMUST00000280801.1,ENSMUSG00000127278.1
ENSMUST00000280800.1,ENSMUSG00000127278.1
ENSMUST00000280798.1,ENSMUSG00000127278.1
ENSMUST00000280797.1,ENSMUSG00000127278.1
ENSMUST00000280799.1,ENSMUSG00000127278.1
ENSMUST00000280807.1,ENSMUSG00000127278.1
ENSMUST00000280805.1,ENSMUSG00000127278.1
ENSMUST00000280804.1,ENSMUSG00000127278.1
ENSMUST00000280803.1,ENSMUSG00000127278.1
ENSMUST00000280795.1,ENSMUSG00000127278.1
ENSMUST00000280794.1,ENSMUSG00000127278.1
ENSMUST00000280808.1,ENSMUSG00000127278.1
ENSMUST00000280811.1,ENSMUSG00000127278.1
ENSMUST00000280810.1,ENSMUSG00000127278.1
ENSMUST00000280812.1,ENSMUSG00000127278.1
ENSMUST00000280809.1,ENSMUSG00000127278.1
ENSMUST00000361116.1,ENSMUSG00000140763.1
ENSMUST00000361117.1,ENSMUSG00000140763.1
ENSMUST00000359671.1,ENSMUSG00000140464.1
ENSMUST00000359673.1,ENSMUSG00000140464.1
ENSMUST00000359672.1,ENSMUSG00000140464.1
ENSMUST00000324699.1,ENSMUSG00000134469.1
ENSMUST00000187401.2,ENSMUSG00000054493.4
ENSMUST00000269389.1,ENSMUSG00000054493.4
ENSMUST00000067599.2,ENSMUSG00000054493.4
ENSMUST00000269388.1,ENSMUSG00000054493.4
ENSMUST00000269391.1,ENSMUSG00000054493.4
ENSMUST00000269380.1,ENSMUSG00000054493.4
ENSMUST00000269392.1,ENSMUSG00000054493.4
ENSMUST00000269382.1,ENSMUSG00000054493.4
ENSMUST00000269381.1,ENSMUSG00000054493.4
ENSMUST00000269383.1,ENSMUSG00000054493.4
ENSMUST00000269390.1,ENSMUSG00000054493.4
ENSMUST00000269384.1,ENSMUSG00000054493.4
ENSMUST00000269385.1,ENSMUSG00000054493.4
ENSMUST00000269386.1,ENSMUSG00000054493.4
ENSMUST00000269387.1,ENSMUSG00000054493.4
ENSMUST00000269393.1,ENSMUSG00000054493.4
ENSMUST00000027062.7,ENSMUSG00000025930.7
ENSMUST00000190719.2,ENSMUSG00000025930.7
ENSMUST00000188982.2,ENSMUSG00000025930.7
ENSMUST00000190471.2,ENSMUSG00000025930.7
ENSMUST00000194866.2,ENSMUSG00000103492.2
ENSMUST00000121569.2,ENSMUSG00000081201.2
ENSMUST00000121367.2,ENSMUSG00000082193.2
ENSMUST00000041447.5,ENSMUSG00000032769.6
ENSMUST00000235071.2,ENSMUSG00000032769.6
ENSMUST00000157534.3,ENSMUSG00000088159.3
ENSMUST00000270350.1,ENSMUSG00000125466.1
ENSMUST00000270351.1,ENSMUSG00000125466.1
ENSMUST00000270354.1,ENSMUSG00000125466.1
ENSMUST00000270355.1,ENSMUSG00000125466.1
ENSMUST00000270349.1,ENSMUSG00000125466.1
ENSMUST00000270352.1,ENSMUSG00000125466.1
ENSMUST00000270357.1,ENSMUSG00000125466.1
ENSMUST00000270356.1,ENSMUSG00000125466.1
ENSMUST00000270353.1,ENSMUSG00000125466.1
ENSMUST00000086739.6,ENSMUSG00000073737.4
ENSMUST00000175681.3,ENSMUSG00000092083.5
ENSMUST00000170146.3,ENSMUSG00000092083.5
ENSMUST00000286326.1,ENSMUSG00000128216.1
ENSMUST00000193873.2,ENSMUSG00000102937.2
ENSMUST00000194564.2,ENSMUSG00000104149.2
ENSMUST00000344390.1,ENSMUSG00000137925.1
ENSMUST00000344389.1,ENSMUSG00000137925.1
ENSMUST00000344391.1,ENSMUSG00000137925.1
ENSMUST00000158204.3,ENSMUSG00000088829.3
ENSMUST00000313595.1,ENSMUSG00000132707.1
ENSMUST00000313594.1,ENSMUSG00000132707.1
ENSMUST00000313593.1,ENSMUSG00000132707.1
ENSMUST00000313596.1,ENSMUSG00000132707.1
ENSMUST00000104189.3,ENSMUSG00000077377.3
ENSMUST00000188671.2,ENSMUSG00000101652.2
ENSMUST00000188400.2,ENSMUSG00000100814.2
ENSMUST00000313788.1,ENSMUSG00000132745.1
ENSMUST00000313789.1,ENSMUSG00000132745.1
ENSMUST00000313797.1,ENSMUSG00000132745.1
ENSMUST00000313790.1,ENSMUSG00000132745.1
ENSMUST00000313791.1,ENSMUSG00000132745.1
ENSMUST00000313793.1,ENSMUSG00000132745.1
ENSMUST00000313792.1,ENSMUSG00000132745.1
ENSMUST00000313798.1,ENSMUSG00000132745.1
ENSMUST00000313799.1,ENSMUSG00000132745.1
ENSMUST00000313794.1,ENSMUSG00000132745.1
ENSMUST00000313796.1,ENSMUSG00000132745.1
ENSMUST00000313795.1,ENSMUSG00000132745.1
ENSMUST00000314040.1,ENSMUSG00000132786.1
ENSMUST00000188371.7,ENSMUSG00000025925.15
ENSMUST00000186565.7,ENSMUSG00000025925.15
ENSMUST00000027057.8,ENSMUSG00000025925.15
ENSMUST00000188684.2,ENSMUSG00000025925.15
ENSMUST00000194867.2,ENSMUSG00000104379.2
ENSMUST00000040695.5,ENSMUSG00000032719.5
ENSMUST00020183461.1,ENSMUSG00002076565.1
ENSMUST00000343820.1,ENSMUSG00000137819.1
ENSMUST00000343821.1,ENSMUSG00000137819.1
ENSMUST00000185778.2,ENSMUSG00000100652.2
ENSMUST00000115367.8,ENSMUSG00000067795.14
ENSMUST00000145070.8,ENSMUSG00000067795.14
ENSMUST00000151004.2,ENSMUSG00000067795.14
ENSMUST00000337338.1,ENSMUSG00000136711.1
ENSMUST00000337337.1,ENSMUSG00000136711.1
ENSMUST00000337339.1,ENSMUSG00000136711.1
ENSMUST00000140597.8,ENSMUSG00000043716.14
ENSMUST00000058437.14,ENSMUSG00000043716.14
ENSMUST00000141217.2,ENSMUSG00000043716.14
ENSMUST00000151017.2,ENSMUSG00000043716.14
ENSMUST00000149566.2,ENSMUSG00000043716.14
ENSMUST00000125005.2,ENSMUSG00000043716.14
ENSMUST00000027053.8,ENSMUSG00000025921.8
ENSMUST00000152626.2,ENSMUSG00000025921.8
ENSMUST00000310863.1,ENSMUSG00000132226.1
ENSMUST00000192560.2,ENSMUSG00000104165.2
ENSMUST00000186343.2,ENSMUSG00000100868.2
ENSMUST00000162751.8,ENSMUSG00000025920.20
ENSMUST00000054668.13,ENSMUSG00000025920.20
ENSMUST00000162627.8,ENSMUSG00000025920.20
ENSMUST00000027052.13,ENSMUSG00000025920.20
ENSMUST00000162435.8,ENSMUSG00000025920.20
ENSMUST00000159558.8,ENSMUSG00000025920.20
ENSMUST00000128957.9,ENSMUSG00000025920.20
ENSMUST00000131257.9,ENSMUSG00000025920.20
ENSMUST00000115360.8,ENSMUSG00000025920.20
ENSMUST00000162007.8,ENSMUSG00000025920.20
ENSMUST00000127420.8,ENSMUSG00000025920.20
ENSMUST00000149320.9,ENSMUSG00000025920.20
ENSMUST00000151888.8,ENSMUSG00000025920.20
ENSMUST00000153966.9,ENSMUSG00000025920.20
ENSMUST00000115359.10,ENSMUSG00000025920.20
ENSMUST00000145092.8,ENSMUSG00000025920.20
ENSMUST00000144138.4,ENSMUSG00000025920.20
ENSMUST00000370253.1,ENSMUSG00000089982.9
ENSMUST00000370242.1,ENSMUSG00000089982.9
ENSMUST00000370243.1,ENSMUSG00000089982.9
ENSMUST00000370254.1,ENSMUSG00000089982.9
ENSMUST00000370245.1,ENSMUSG00000089982.9
ENSMUST00000370246.1,ENSMUSG00000089982.9
ENSMUST00000159190.3,ENSMUSG00000089982.9
ENSMUST00000370240.1,ENSMUSG00000089982.9
ENSMUST00000161626.3,ENSMUSG00000089982.9
ENSMUST00000370255.1,ENSMUSG00000089982.9
ENSMUST00000370256.1,ENSMUSG00000089982.9
ENSMUST00000370248.1,ENSMUSG00000089982.9
ENSMUST00000370249.1,ENSMUSG00000089982.9
ENSMUST00000370250.1,ENSMUSG00000089982.9
ENSMUST00000370241.1,ENSMUSG00000089982.9
ENSMUST00000370244.1,ENSMUSG00000089982.9
ENSMUST00000160446.8,ENSMUSG00000089982.9
ENSMUST00000370251.1,ENSMUSG00000089982.9
ENSMUST00000370252.1,ENSMUSG00000089982.9
ENSMUST00000370247.1,ENSMUSG00000089982.9
ENSMUST00000182554.9,ENSMUSG00000025939.20
ENSMUST00000182080.2,ENSMUSG00000025939.20
ENSMUST00000117146.9,ENSMUSG00000025939.20
ENSMUST00000133639.2,ENSMUSG00000025939.20
ENSMUST00000136455.9,ENSMUSG00000025939.20
ENSMUST00000132919.2,ENSMUSG00000025939.20
ENSMUST00000195710.2,ENSMUSG00000102457.2
ENSMUST00000188641.7,ENSMUSG00000079658.10
ENSMUST00000115352.10,ENSMUSG00000079658.10
ENSMUST00000186948.7,ENSMUSG00000079658.10
ENSMUST00000187910.7,ENSMUSG00000079658.10
ENSMUST00000185771.7,ENSMUSG00000079658.10
ENSMUST00000185393.7,ENSMUSG00000079658.10
ENSMUST00000186701.2,ENSMUSG00000079658.10
ENSMUST00000188987.7,ENSMUSG00000079658.10
ENSMUST00000186541.2,ENSMUSG00000079658.10
ENSMUST00000190986.2,ENSMUSG00000079658.10
